event_id,timestamp,zone,time_of_day,noise_level_db,ambient_limit_db,excess_db,noise_exceeded,is_construction_site,construction_confidence,violations,is_compliant,severity,audio_motorvehicle-horn,video_car,audio_motorvehicle-siren,audio_generator,video_person,video_truck,video_backpack,video_bus,video_motorcycle,audio_crowd-noise,video_bicycle,video_umbrella,audio_construction-site,video_train,audio_mobile-music,video_fire hydrant,video_airplane,video_suitcase,video_horse,video_bench,video_traffic light
test_clip_1_chunk_0069,2025-11-02T12:11:30,residential,day,63.76,55.0,8.76,True,False,0.625,ambient_exceeded,False,minor,,0.7853,,,0.5807,0.7099,,,0.6644,0.4513,,,,,,,,,,,
test_clip_1_chunk_0069,2025-11-02T12:11:30,residential,day,63.76,55.0,8.76,True,False,0.625,ambient_exceeded,False,minor,,0.7853,,,0.5807,0.7099,,,0.6644,0.4513,,,,,,,,,,,
test_clip_1_chunk_0070,2025-11-02T12:11:40,residential,day,61.16,55.0,6.16,True,True,0.7143,ambient_exceeded,False,minor,0.6927,,,,0.7604,0.4734,,,0.6523,,,,,,,,,,,,
test_clip_1_chunk_0070,2025-11-02T12:11:40,residential,day,61.16,55.0,6.16,True,True,0.7143,ambient_exceeded,False,minor,0.6927,,,,0.7604,0.4734,,,0.6523,,,,,,,,,,,,
test_clip_1_chunk_0071,2025-11-02T12:11:50,residential,day,71.17,55.0,16.17,True,True,0.7143,ambient_exceeded,False,severe,0.7526,0.7779,,,0.6196,0.7346,,0.4125,0.6657,,,,,,,,,,,,
test_clip_1_chunk_0071,2025-11-02T12:11:50,residential,day,71.17,55.0,16.17,True,True,0.7143,ambient_exceeded,False,severe,0.7526,0.7779,,,0.6196,0.7346,,0.4125,0.6657,,,,,,,,,,,,
test_clip_1_chunk_0072,2025-11-02T12:12:00,residential,day,65.36,55.0,10.36,True,True,0.7143,ambient_exceeded,False,moderate,0.3943,0.7347,,,0.6821,0.8364,,0.589,0.6339,,,,,,,,,,,,
test_clip_1_chunk_0072,2025-11-02T12:12:00,residential,day,65.36,55.0,10.36,True,True,0.7143,ambient_exceeded,False,moderate,0.3943,0.7347,,,0.6821,0.8364,,0.589,0.6339,,,,,,,,,,,,
test_clip_1_chunk_0073,2025-11-02T12:12:10,residential,day,69.99,55.0,14.99,True,True,0.7143,ambient_exceeded,False,moderate,0.4967,0.7103,,,0.6303,0.7629,,0.5154,0.7071,,,,,,,,,,,,
test_clip_1_chunk_0073,2025-11-02T12:12:10,residential,day,69.99,55.0,14.99,True,True,0.7143,ambient_exceeded,False,moderate,0.4967,0.7103,,,0.6303,0.7629,,0.5154,0.7071,,,,,,,,,,,,
test_clip_1_chunk_0074,2025-11-02T12:12:20,residential,day,60.4,55.0,5.4,True,False,0.3333,ambient_exceeded,False,minor,0.5045,0.8132,,,0.5756,0.5855,,,0.6695,,,,,,,,,,,,
test_clip_1_chunk_0074,2025-11-02T12:12:20,residential,day,60.4,55.0,5.4,True,False,0.3333,ambient_exceeded,False,minor,0.5045,0.8132,,,0.5756,0.5855,,,0.6695,,,,,,,,,,,,
test_clip_1_chunk_0075,2025-11-02T12:12:30,residential,day,57.51,55.0,2.51,True,False,0.6667,ambient_exceeded,False,minor,0.5338,0.7949,,,0.6153,0.7125,,,0.7658,,,,,,,,,,,,
test_clip_1_chunk_0075,2025-11-02T12:12:30,residential,day,57.51,55.0,2.51,True,False,0.6667,ambient_exceeded,False,minor,0.5338,0.7949,,,0.6153,0.7125,,,0.7658,,,,,,,,,,,,
test_clip_1_chunk_0076,2025-11-02T12:12:40,residential,day,60.04,55.0,5.04,True,False,0.0,ambient_exceeded,False,minor,0.3835,,,,0.4879,0.8319,,,0.7968,,,,,,,,,,,,
test_clip_1_chunk_0076,2025-11-02T12:12:40,residential,day,60.04,55.0,5.04,True,False,0.0,ambient_exceeded,False,minor,0.3835,,,,0.4879,0.8319,,,0.7968,,,,,,,,,,,,
test_clip_1_chunk_0077,2025-11-02T12:12:50,residential,day,59.04,55.0,4.04,True,False,0.6667,ambient_exceeded,False,minor,,0.6575,,,0.6036,0.5265,,,0.7046,0.4782,,,,,,,,,,,
test_clip_1_chunk_0077,2025-11-02T12:12:50,residential,day,59.04,55.0,4.04,True,False,0.6667,ambient_exceeded,False,minor,,0.6575,,,0.6036,0.5265,,,0.7046,0.4782,,,,,,,,,,,
test_clip_1_chunk_0078,2025-11-02T12:13:00,residential,day,68.45,55.0,13.45,True,False,0.0,ambient_exceeded,False,moderate,,,,,0.7628,0.4493,,,0.7173,0.5615,,0.5262,,,,,,,,,
test_clip_1_chunk_0078,2025-11-02T12:13:00,residential,day,68.45,55.0,13.45,True,False,0.0,ambient_exceeded,False,moderate,,,,,0.7628,0.4493,,,0.7173,0.5615,,0.5262,,,,,,,,,
test_clip_1_chunk_0079,2025-11-02T12:13:10,residential,day,63.55,55.0,8.55,True,False,0.0,ambient_exceeded,False,minor,,0.7249,,,0.7804,0.5348,,,0.6941,0.7683,0.4595,,,,,,,,,,
test_clip_1_chunk_0079,2025-11-02T12:13:10,residential,day,63.55,55.0,8.55,True,False,0.0,ambient_exceeded,False,minor,,0.7249,,,0.7804,0.5348,,,0.6941,0.7683,0.4595,,,,,,,,,,
test_clip_1_chunk_0080,2025-11-02T12:13:20,residential,day,62.75,55.0,7.75,True,False,0.3,ambient_exceeded,False,minor,,0.8505,,,0.7571,0.554,,,0.5777,0.5364,0.5938,,,,,,,,,,
test_clip_1_chunk_0080,2025-11-02T12:13:20,residential,day,62.75,55.0,7.75,True,False,0.3,ambient_exceeded,False,minor,,0.8505,,,0.7571,0.554,,,0.5777,0.5364,0.5938,,,,,,,,,,
test_clip_1_chunk_0081,2025-11-02T12:13:30,residential,day,68.4,55.0,13.4,True,False,0.4,ambient_exceeded,False,moderate,,0.6896,,,0.7691,,,0.7177,0.7342,0.398,0.6731,,,,,,,,,,
test_clip_1_chunk_0081,2025-11-02T12:13:30,residential,day,68.4,55.0,13.4,True,False,0.4,ambient_exceeded,False,moderate,,0.6896,,,0.7691,,,0.7177,0.7342,0.398,0.6731,,,,,,,,,,
test_clip_1_chunk_0082,2025-11-02T12:13:40,residential,day,62.4,55.0,7.4,True,False,0.4444,ambient_exceeded,False,minor,0.4835,0.8345,,,0.7859,0.5046,,,0.5833,,,,,,,,,,,,
test_clip_1_chunk_0082,2025-11-02T12:13:40,residential,day,62.4,55.0,7.4,True,False,0.4444,ambient_exceeded,False,minor,0.4835,0.8345,,,0.7859,0.5046,,,0.5833,,,,,,,,,,,,
test_clip_1_chunk_0083,2025-11-02T12:13:50,residential,day,63.36,55.0,8.36,True,False,0.0,ambient_exceeded,False,minor,,0.8801,,,0.7967,,0.4505,,0.6252,0.5025,0.5877,,,,,,,,,,
test_clip_1_chunk_0083,2025-11-02T12:13:50,residential,day,63.36,55.0,8.36,True,False,0.0,ambient_exceeded,False,minor,,0.8801,,,0.7967,,0.4505,,0.6252,0.5025,0.5877,,,,,,,,,,
test_clip_1_chunk_0084,2025-11-02T12:14:00,residential,day,65.17,55.0,10.17,True,False,0.3333,ambient_exceeded,False,moderate,,0.8535,,,0.8186,0.4554,,,0.5401,0.4695,,,,,,,,,,,
test_clip_1_chunk_0084,2025-11-02T12:14:00,residential,day,65.17,55.0,10.17,True,False,0.3333,ambient_exceeded,False,moderate,,0.8535,,,0.8186,0.4554,,,0.5401,0.4695,,,,,,,,,,,
test_clip_1_chunk_0085,2025-11-02T12:14:10,residential,day,59.79,55.0,4.79,True,False,0.375,ambient_exceeded,False,minor,,0.8675,,,0.8045,,,,0.731,0.6966,0.6096,,,,,,,,,,
test_clip_1_chunk_0085,2025-11-02T12:14:10,residential,day,59.79,55.0,4.79,True,False,0.375,ambient_exceeded,False,minor,,0.8675,,,0.8045,,,,0.731,0.6966,0.6096,,,,,,,,,,
test_clip_1_chunk_0086,2025-11-02T12:14:20,residential,day,55.09,55.0,0.09,True,False,0.25,ambient_exceeded,False,minor,,0.7808,,,0.7809,0.3992,,0.6294,0.6121,0.4438,,,,,,,,,,,
test_clip_1_chunk_0086,2025-11-02T12:14:20,residential,day,55.09,55.0,0.09,True,False,0.25,ambient_exceeded,False,minor,,0.7808,,,0.7809,0.3992,,0.6294,0.6121,0.4438,,,,,,,,,,,
test_clip_1_chunk_0087,2025-11-02T12:14:30,residential,day,54.37,55.0,-0.63,False,False,0.25,no_violation,True,compliant,,0.8641,,,0.7383,0.6133,,,0.7307,0.4749,,,,,,,,,,,
test_clip_1_chunk_0087,2025-11-02T12:14:30,residential,day,54.37,55.0,-0.63,False,False,0.25,no_violation,True,compliant,,0.8641,,,0.7383,0.6133,,,0.7307,0.4749,,,,,,,,,,,
test_clip_1_chunk_0088,2025-11-02T12:14:40,residential,day,53.43,55.0,-1.57,False,False,0.25,no_violation,True,compliant,0.4361,0.836,,,0.6772,0.552,,0.4394,0.6522,,,,,,,,,,,,
test_clip_1_chunk_0088,2025-11-02T12:14:40,residential,day,53.43,55.0,-1.57,False,False,0.25,no_violation,True,compliant,0.4361,0.836,,,0.6772,0.552,,0.4394,0.6522,,,,,,,,,,,,
test_clip_1_chunk_0089,2025-11-02T12:14:50,residential,day,54.85,55.0,-0.15,False,False,0.2857,no_violation,True,compliant,0.4956,0.7039,,,0.6709,0.583,,,0.6237,,,,,,,,,,,,
test_clip_1_chunk_0089,2025-11-02T12:14:50,residential,day,54.85,55.0,-0.15,False,False,0.2857,no_violation,True,compliant,0.4956,0.7039,,,0.6709,0.583,,,0.6237,,,,,,,,,,,,
test_clip_1_chunk_0090,2025-11-02T12:15:00,residential,day,69.57,55.0,14.57,True,False,0.1429,ambient_exceeded,False,moderate,,0.5311,,,0.7903,0.643,,,0.5792,,,0.5183,0.3973,,,,,,,,
test_clip_1_chunk_0090,2025-11-02T12:15:00,residential,day,69.57,55.0,14.57,True,False,0.1429,ambient_exceeded,False,moderate,,0.5311,,,0.7903,0.643,,,0.5792,,,0.5183,0.3973,,,,,,,,
test_clip_1_chunk_0091,2025-11-02T12:15:10,residential,day,58.35,55.0,3.35,True,False,0.2857,ambient_exceeded,False,minor,,0.7059,,,0.7427,,,,0.4859,0.4439,,,,,,,,,,,
test_clip_1_chunk_0091,2025-11-02T12:15:10,residential,day,58.35,55.0,3.35,True,False,0.2857,ambient_exceeded,False,minor,,0.7059,,,0.7427,,,,0.4859,0.4439,,,,,,,,,,,
test_clip_1_chunk_0092,2025-11-02T12:15:20,residential,day,62.07,55.0,7.07,True,True,0.7143,ambient_exceeded,False,minor,,0.79,,,0.7034,0.5209,,0.3972,0.5449,0.5701,,,,,,,,,,,
test_clip_1_chunk_0092,2025-11-02T12:15:20,residential,day,62.07,55.0,7.07,True,True,0.7143,ambient_exceeded,False,minor,,0.79,,,0.7034,0.5209,,0.3972,0.5449,0.5701,,,,,,,,,,,
test_clip_1_chunk_0093,2025-11-02T12:15:30,residential,day,60.02,55.0,5.02,True,False,0.5,ambient_exceeded,False,minor,0.7673,0.778,,,0.5991,0.6766,,,,,0.6202,,,,,,,,,,
test_clip_1_chunk_0093,2025-11-02T12:15:30,residential,day,60.02,55.0,5.02,True,False,0.5,ambient_exceeded,False,minor,0.7673,0.778,,,0.5991,0.6766,,,,,0.6202,,,,,,,,,,
test_clip_1_chunk_0094,2025-11-02T12:15:40,residential,day,60.87,55.0,5.87,True,True,1.0,ambient_exceeded,False,minor,,0.7994,,,,0.6965,,0.7886,0.5505,0.6732,,,,,,,,,,,
test_clip_1_chunk_0094,2025-11-02T12:15:40,residential,day,60.87,55.0,5.87,True,True,1.0,ambient_exceeded,False,minor,,0.7994,,,,0.6965,,0.7886,0.5505,0.6732,,,,,,,,,,,
test_clip_1_chunk_0095,2025-11-02T12:15:50,residential,day,61.94,55.0,6.94,True,False,0.3333,ambient_exceeded,False,minor,,0.7191,,0.2879,0.7675,0.7554,,,0.7884,,,,,,,,,,,,
test_clip_1_chunk_0095,2025-11-02T12:15:50,residential,day,61.94,55.0,6.94,True,False,0.3333,ambient_exceeded,False,minor,,0.7191,,0.2879,0.7675,0.7554,,,0.7884,,,,,,,,,,,,
test_clip_1_chunk_0096,2025-11-02T12:16:00,residential,day,60.41,55.0,5.41,True,False,0.3333,ambient_exceeded,False,minor,0.3064,0.7169,,,0.7293,,,,0.6684,,,,,0.4047,,,,,,,
test_clip_1_chunk_0096,2025-11-02T12:16:00,residential,day,60.41,55.0,5.41,True,False,0.3333,ambient_exceeded,False,minor,0.3064,0.7169,,,0.7293,,,,0.6684,,,,,0.4047,,,,,,,
test_clip_1_chunk_0097,2025-11-02T12:16:10,residential,day,64.03,55.0,9.03,True,False,0.0,ambient_exceeded,False,minor,,0.8902,,,0.5369,,,,0.6655,0.6835,,,,,,,,,,,
test_clip_1_chunk_0097,2025-11-02T12:16:10,residential,day,64.03,55.0,9.03,True,False,0.0,ambient_exceeded,False,minor,,0.8902,,,0.5369,,,,0.6655,0.6835,,,,,,,,,,,
test_clip_1_chunk_0098,2025-11-02T12:16:20,residential,day,64.17,55.0,9.17,True,False,0.3,ambient_exceeded,False,minor,,0.9081,,,0.5953,0.603,,,0.5131,0.4806,,,,,,,,,,,
test_clip_1_chunk_0098,2025-11-02T12:16:20,residential,day,64.17,55.0,9.17,True,False,0.3,ambient_exceeded,False,minor,,0.9081,,,0.5953,0.603,,,0.5131,0.4806,,,,,,,,,,,
test_clip_1_chunk_0099,2025-11-02T12:16:30,residential,day,61.91,55.0,6.91,True,False,0.3,ambient_exceeded,False,minor,,0.5752,,,0.6704,0.5308,,0.5106,0.6304,0.4445,,,,,,,,,,,
test_clip_1_chunk_0099,2025-11-02T12:16:30,residential,day,61.91,55.0,6.91,True,False,0.3,ambient_exceeded,False,minor,,0.5752,,,0.6704,0.5308,,0.5106,0.6304,0.4445,,,,,,,,,,,
test_clip_1_chunk_0100,2025-11-02T12:16:40,residential,day,57.64,55.0,2.64,True,False,0.0,ambient_exceeded,False,minor,,,,,0.7531,,,0.4639,0.5841,0.5547,,,,,,,,,,,
test_clip_1_chunk_0100,2025-11-02T12:16:40,residential,day,57.64,55.0,2.64,True,False,0.0,ambient_exceeded,False,minor,,,,,0.7531,,,0.4639,0.5841,0.5547,,,,,,,,,,,
test_clip_1_chunk_0101,2025-11-02T12:16:50,residential,day,58.38,55.0,3.38,True,False,0.2222,ambient_exceeded,False,minor,0.5441,,,,0.6732,,,0.414,0.5949,,,,,,,,,,,,
test_clip_1_chunk_0101,2025-11-02T12:16:50,residential,day,58.38,55.0,3.38,True,False,0.2222,ambient_exceeded,False,minor,0.5441,,,,0.6732,,,0.414,0.5949,,,,,,,,,,,,
test_clip_1_chunk_0102,2025-11-02T12:17:00,residential,day,61.78,55.0,6.78,True,True,0.8889,ambient_exceeded,False,minor,,0.6254,,,0.6182,,,,0.5517,,0.6573,,,,0.4448,,,,,,
test_clip_1_chunk_0102,2025-11-02T12:17:00,residential,day,61.78,55.0,6.78,True,True,0.8889,ambient_exceeded,False,minor,,0.6254,,,0.6182,,,,0.5517,,0.6573,,,,0.4448,,,,,,
test_clip_1_chunk_0103,2025-11-02T12:17:10,residential,day,60.59,55.0,5.59,True,False,0.5556,ambient_exceeded,False,minor,0.5562,0.631,,,0.6535,,,,0.5713,,,0.3886,,,,,,,,,
test_clip_1_chunk_0103,2025-11-02T12:17:10,residential,day,60.59,55.0,5.59,True,False,0.5556,ambient_exceeded,False,minor,0.5562,0.631,,,0.6535,,,,0.5713,,,0.3886,,,,,,,,,
test_clip_1_chunk_0104,2025-11-02T12:17:20,residential,day,61.03,55.0,6.03,True,False,0.5556,ambient_exceeded,False,minor,,0.6571,,,0.6778,0.6324,,0.6191,0.6593,0.688,,,,,,,,,,,
test_clip_1_chunk_0104,2025-11-02T12:17:20,residential,day,61.03,55.0,6.03,True,False,0.5556,ambient_exceeded,False,minor,,0.6571,,,0.6778,0.6324,,0.6191,0.6593,0.688,,,,,,,,,,,
test_clip_1_chunk_0105,2025-11-02T12:17:30,residential,day,71.41,55.0,16.41,True,False,0.375,ambient_exceeded,False,severe,,0.7047,,,0.6378,,,0.6414,0.5637,0.4743,,0.4164,,,,,,,,,
test_clip_1_chunk_0105,2025-11-02T12:17:30,residential,day,71.41,55.0,16.41,True,False,0.375,ambient_exceeded,False,severe,,0.7047,,,0.6378,,,0.6414,0.5637,0.4743,,0.4164,,,,,,,,,
test_clip_1_chunk_0106,2025-11-02T12:17:40,residential,day,68.86,55.0,13.86,True,False,0.125,ambient_exceeded,False,moderate,0.6993,0.7127,,,0.6069,,,0.5962,0.5167,,,,,0.5159,,,,,,,
test_clip_1_chunk_0106,2025-11-02T12:17:40,residential,day,68.86,55.0,13.86,True,False,0.125,ambient_exceeded,False,moderate,0.6993,0.7127,,,0.6069,,,0.5962,0.5167,,,,,0.5159,,,,,,,
test_clip_1_chunk_0107,2025-11-02T12:17:50,residential,day,64.8,55.0,9.8,True,False,0.375,ambient_exceeded,False,minor,0.7356,0.4973,,,0.7977,0.4416,,,0.6517,,,0.4347,,,,,,,,,
test_clip_1_chunk_0107,2025-11-02T12:17:50,residential,day,64.8,55.0,9.8,True,False,0.375,ambient_exceeded,False,minor,0.7356,0.4973,,,0.7977,0.4416,,,0.6517,,,0.4347,,,,,,,,,
test_clip_1_chunk_0108,2025-11-02T12:18:00,residential,day,64.84,55.0,9.84,True,False,0.0,ambient_exceeded,False,minor,0.6209,0.6545,,,0.7743,0.6148,,,0.7588,,,0.4534,,,,,,,,,
test_clip_1_chunk_0108,2025-11-02T12:18:00,residential,day,64.84,55.0,9.84,True,False,0.0,ambient_exceeded,False,minor,0.6209,0.6545,,,0.7743,0.6148,,,0.7588,,,0.4534,,,,,,,,,
test_clip_1_chunk_0109,2025-11-02T12:18:10,residential,day,69.19,55.0,14.19,True,False,0.0,ambient_exceeded,False,moderate,0.7004,0.5145,,,0.6641,0.4532,,0.4909,0.7205,,,,,,,,,,,,
test_clip_1_chunk_0109,2025-11-02T12:18:10,residential,day,69.19,55.0,14.19,True,False,0.0,ambient_exceeded,False,moderate,0.7004,0.5145,,,0.6641,0.4532,,0.4909,0.7205,,,,,,,,,,,,
test_clip_1_chunk_0110,2025-11-02T12:18:20,residential,day,63.0,55.0,8.0,True,False,0.2857,ambient_exceeded,False,minor,0.5609,0.5617,,,0.679,0.6115,,0.5687,,,,,,,,0.4969,,,,,
test_clip_1_chunk_0110,2025-11-02T12:18:20,residential,day,63.0,55.0,8.0,True,False,0.2857,ambient_exceeded,False,minor,0.5609,0.5617,,,0.679,0.6115,,0.5687,,,,,,,,0.4969,,,,,
test_clip_1_chunk_0111,2025-11-02T12:18:30,residential,day,67.69,55.0,12.69,True,True,1.0,ambient_exceeded,False,moderate,,,,0.6854,,,,,,,,,,,,,0.7123,,,,
test_clip_1_chunk_0111,2025-11-02T12:18:30,residential,day,67.69,55.0,12.69,True,True,1.0,ambient_exceeded,False,moderate,,,,0.6854,,,,,,,,,,,,,0.7123,,,,
test_clip_1_chunk_0112,2025-11-02T12:18:40,residential,day,69.42,55.0,14.42,True,True,1.0,ambient_exceeded,False,moderate,,,,0.4989,,,,,,,,,,,,,0.6715,,,,
test_clip_1_chunk_0112,2025-11-02T12:18:40,residential,day,69.42,55.0,14.42,True,True,1.0,ambient_exceeded,False,moderate,,,,0.4989,,,,,,,,,,,,,0.6715,,,,
test_clip_1_chunk_0113,2025-11-02T12:18:50,residential,day,68.76,55.0,13.76,True,True,1.0,ambient_exceeded,False,moderate,,,,0.8257,,,,,,,,,,,,,0.6101,,,,
test_clip_1_chunk_0113,2025-11-02T12:18:50,residential,day,68.76,55.0,13.76,True,True,1.0,ambient_exceeded,False,moderate,,,,0.8257,,,,,,,,,,,,,0.6101,,,,
test_clip_1_chunk_0114,2025-11-02T12:19:00,residential,day,67.28,55.0,12.28,True,True,1.0,ambient_exceeded,False,moderate,,,,0.9289,,,,,,,,,,,,,0.627,,,,
test_clip_1_chunk_0114,2025-11-02T12:19:00,residential,day,67.28,55.0,12.28,True,True,1.0,ambient_exceeded,False,moderate,,,,0.9289,,,,,,,,,,,,,0.627,,,,
test_clip_1_chunk_0115,2025-11-02T12:19:10,residential,day,73.34,55.0,18.34,True,True,1.0,ambient_exceeded,False,severe,,,,,,,,,,,,,0.675,,,,,,,,
test_clip_1_chunk_0115,2025-11-02T12:19:10,residential,day,73.34,55.0,18.34,True,True,1.0,ambient_exceeded,False,severe,,,,,,,,,,,,,0.675,,,,,,,,
test_clip_1_chunk_0116,2025-11-02T12:19:20,residential,day,69.61,55.0,14.61,True,True,1.0,ambient_exceeded,False,moderate,,,,,,0.5382,,,,,,,0.4,,,,,,,,
test_clip_1_chunk_0116,2025-11-02T12:19:20,residential,day,69.61,55.0,14.61,True,True,1.0,ambient_exceeded,False,moderate,,,,,,0.5382,,,,,,,0.4,,,,,,,,
test_clip_1_chunk_0117,2025-11-02T12:19:30,residential,day,67.39,55.0,12.39,True,True,1.0,ambient_exceeded,False,moderate,,,,,,0.5405,,,0.4379,,,,0.4225,,,,,,,,
test_clip_1_chunk_0117,2025-11-02T12:19:30,residential,day,67.39,55.0,12.39,True,True,1.0,ambient_exceeded,False,moderate,,,,,,0.5405,,,0.4379,,,,0.4225,,,,,,,,
test_clip_1_chunk_0118,2025-11-02T12:19:40,residential,day,69.49,55.0,14.49,True,True,1.0,ambient_exceeded,False,moderate,,,,,,0.5444,,,0.438,,,,0.6579,,,,,,,,
test_clip_1_chunk_0118,2025-11-02T12:19:40,residential,day,69.49,55.0,14.49,True,True,1.0,ambient_exceeded,False,moderate,,,,,,0.5444,,,0.438,,,,0.6579,,,,,,,,
test_clip_1_chunk_0119,2025-11-02T12:19:50,residential,day,69.37,55.0,14.37,True,True,0.9,ambient_exceeded,False,moderate,,,,,,0.7559,,,,,,,0.6621,,,,,,,,
test_clip_1_chunk_0119,2025-11-02T12:19:50,residential,day,69.37,55.0,14.37,True,True,0.9,ambient_exceeded,False,moderate,,,,,,0.7559,,,,,,,0.6621,,,,,,,,
test_clip_1_chunk_0120,2025-11-02T12:20:00,residential,day,66.62,55.0,11.62,True,True,1.0,ambient_exceeded,False,moderate,,,,0.5247,,0.4453,,,,,,,,,,,,,,,
test_clip_1_chunk_0120,2025-11-02T12:20:00,residential,day,66.62,55.0,11.62,True,True,1.0,ambient_exceeded,False,moderate,,,,0.5247,,0.4453,,,,,,,,,,,,,,,
test_clip_1_chunk_0121,2025-11-02T12:20:10,residential,day,69.4,55.0,14.4,True,True,1.0,ambient_exceeded,False,moderate,,,,0.5409,0.4795,0.4926,,,,,,,,,,,,,,,
test_clip_1_chunk_0121,2025-11-02T12:20:10,residential,day,69.4,55.0,14.4,True,True,1.0,ambient_exceeded,False,moderate,,,,0.5409,0.4795,0.4926,,,,,,,,,,,,,,,
test_clip_1_chunk_0122,2025-11-02T12:20:20,residential,day,67.02,55.0,12.02,True,True,1.0,ambient_exceeded,False,moderate,,,,0.6977,,0.4865,,,0.5264,,,,,,,,,,,,
test_clip_1_chunk_0122,2025-11-02T12:20:20,residential,day,67.02,55.0,12.02,True,True,1.0,ambient_exceeded,False,moderate,,,,0.6977,,0.4865,,,0.5264,,,,,,,,,,,,
test_clip_1_chunk_0123,2025-11-02T12:20:30,residential,day,67.76,55.0,12.76,True,True,1.0,ambient_exceeded,False,moderate,,,,0.6989,0.4649,0.5482,,,,,,,,,,,,,,,
test_clip_1_chunk_0123,2025-11-02T12:20:30,residential,day,67.76,55.0,12.76,True,True,1.0,ambient_exceeded,False,moderate,,,,0.6989,0.4649,0.5482,,,,,,,,,,,,,,,
test_clip_1_chunk_0124,2025-11-02T12:20:40,residential,day,70.79,55.0,15.79,True,True,1.0,ambient_exceeded,False,severe,,,,,0.6406,0.7367,,,,,,,0.4921,,,,,,,,
test_clip_1_chunk_0124,2025-11-02T12:20:40,residential,day,70.79,55.0,15.79,True,True,1.0,ambient_exceeded,False,severe,,,,,0.6406,0.7367,,,,,,,0.4921,,,,,,,,
test_clip_1_chunk_0125,2025-11-02T12:20:50,residential,day,68.9,55.0,13.9,True,True,1.0,ambient_exceeded,False,moderate,,,,0.6751,,0.5494,,,,,,,,,,,,,,,
test_clip_1_chunk_0125,2025-11-02T12:20:50,residential,day,68.9,55.0,13.9,True,True,1.0,ambient_exceeded,False,moderate,,,,0.6751,,0.5494,,,,,,,,,,,,,,,
test_clip_1_chunk_0126,2025-11-02T12:21:00,residential,day,69.77,55.0,14.77,True,True,1.0,ambient_exceeded,False,moderate,,,,0.4767,,,,,,,,,,,,,,,,,
test_clip_1_chunk_0126,2025-11-02T12:21:00,residential,day,69.77,55.0,14.77,True,True,1.0,ambient_exceeded,False,moderate,,,,0.4767,,,,,,,,,,,,,,,,,
test_clip_1_chunk_0127,2025-11-02T12:21:10,residential,day,68.97,55.0,13.97,True,True,1.0,ambient_exceeded,False,moderate,,,,0.7548,,0.5911,,,,,,,,,,,,,,,
test_clip_1_chunk_0127,2025-11-02T12:21:10,residential,day,68.97,55.0,13.97,True,True,1.0,ambient_exceeded,False,moderate,,,,0.7548,,0.5911,,,,,,,,,,,,,,,
test_clip_1_chunk_0128,2025-11-02T12:21:20,residential,day,70.92,55.0,15.92,True,True,1.0,ambient_exceeded,False,severe,,,,0.6908,0.6367,0.7176,,,,,,,,,,,,,,,
test_clip_1_chunk_0128,2025-11-02T12:21:20,residential,day,70.92,55.0,15.92,True,True,1.0,ambient_exceeded,False,severe,,,,0.6908,0.6367,0.7176,,,,,,,,,,,,,,,
test_clip_1_chunk_0129,2025-11-02T12:21:30,residential,day,67.37,55.0,12.37,True,True,1.0,ambient_exceeded,False,moderate,,,,0.675,0.5547,0.6048,,,,,,,,,,,,,,,
test_clip_1_chunk_0129,2025-11-02T12:21:30,residential,day,67.37,55.0,12.37,True,True,1.0,ambient_exceeded,False,moderate,,,,0.675,0.5547,0.6048,,,,,,,,,,,,,,,
test_clip_1_chunk_0130,2025-11-02T12:21:40,residential,day,70.06,55.0,15.06,True,True,1.0,ambient_exceeded,False,severe,,,,,0.5628,0.5914,,,,,,,0.3772,,,,,0.457,,,
test_clip_1_chunk_0130,2025-11-02T12:21:40,residential,day,70.06,55.0,15.06,True,True,1.0,ambient_exceeded,False,severe,,,,,0.5628,0.5914,,,,,,,0.3772,,,,,0.457,,,
test_clip_1_chunk_0131,2025-11-02T12:21:50,residential,day,68.98,55.0,13.98,True,True,1.0,ambient_exceeded,False,moderate,,,,0.7261,,0.8637,,,,,,,,,,,,,,,
test_clip_1_chunk_0131,2025-11-02T12:21:50,residential,day,68.98,55.0,13.98,True,True,1.0,ambient_exceeded,False,moderate,,,,0.7261,,0.8637,,,,,,,,,,,,,,,
test_clip_1_chunk_0132,2025-11-02T12:22:00,residential,day,69.27,55.0,14.27,True,True,1.0,ambient_exceeded,False,moderate,,,,0.5516,,0.4862,,,,,,,,,,,0.5349,,,,
test_clip_1_chunk_0132,2025-11-02T12:22:00,residential,day,69.27,55.0,14.27,True,True,1.0,ambient_exceeded,False,moderate,,,,0.5516,,0.4862,,,,,,,,,,,0.5349,,,,
test_clip_1_chunk_0133,2025-11-02T12:22:10,residential,day,69.31,55.0,14.31,True,True,1.0,ambient_exceeded,False,moderate,,,,0.4966,0.4089,0.8118,,,,,,,,,,,,,,,
test_clip_1_chunk_0133,2025-11-02T12:22:10,residential,day,69.31,55.0,14.31,True,True,1.0,ambient_exceeded,False,moderate,,,,0.4966,0.4089,0.8118,,,,,,,,,,,,,,,
test_clip_1_chunk_0134,2025-11-02T12:22:20,residential,day,67.3,55.0,12.3,True,True,1.0,ambient_exceeded,False,moderate,,,,0.5375,,0.7176,,,,,,,,,,,0.5406,,,,
