event_id,timestamp,zone,time_of_day,noise_level_db,ambient_limit_db,excess_db,noise_exceeded,top_audio_class,top_audio_confidence,top_video_class,top_video_confidence,is_construction_site,construction_confidence,violations,is_compliant,severity,num_violations
test_clip_1_chunk_0165,2025-11-02T12:27:30,residential,day,0,55.0,-55.0,False,construction-site,0.6144,truck,0.6852,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0166,2025-11-02T12:27:40,residential,day,0,55.0,-55.0,False,construction-site,0.5781,truck,0.6245,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0167,2025-11-02T12:27:50,residential,day,0,55.0,-55.0,False,construction-site,0.5695,truck,0.515,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0168,2025-11-02T12:28:00,residential,day,0,55.0,-55.0,False,generator,0.5027,truck,0.462,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0169,2025-11-02T12:28:10,residential,day,0,55.0,-55.0,False,construction-site,0.6033,truck,0.6449,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0170,2025-11-02T12:28:20,residential,day,0,55.0,-55.0,False,construction-site,0.4795,truck,0.4082,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0171,2025-11-02T12:28:30,residential,day,0,55.0,-55.0,False,construction-site,0.5221,truck,0.3894,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0172,2025-11-02T12:28:40,residential,day,0,55.0,-55.0,False,construction-site,0.7167,none,0.0,True,0.875,no_violation,True,compliant,0
test_clip_1_chunk_0173,2025-11-02T12:28:50,residential,day,0,55.0,-55.0,False,construction-site,0.5263,truck,0.6714,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0174,2025-11-02T12:29:00,residential,day,0,55.0,-55.0,False,construction-site,0.5808,truck,0.7242,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0175,2025-11-02T12:29:10,residential,day,0,55.0,-55.0,False,construction-site,0.6272,truck,0.5624,True,0.8571,no_violation,True,compliant,0
test_clip_1_chunk_0176,2025-11-02T12:29:20,residential,day,0,55.0,-55.0,False,generator,0.4635,truck,0.4824,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0177,2025-11-02T12:29:30,residential,day,0,55.0,-55.0,False,generator,0.8169,airplane,0.5367,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0178,2025-11-02T12:29:40,residential,day,0,55.0,-55.0,False,generator,0.648,truck,0.5094,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0179,2025-11-02T12:29:50,residential,day,0,55.0,-55.0,False,construction-site,0.5235,truck,0.6155,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0180,2025-11-02T12:30:00,residential,day,0,55.0,-55.0,False,generator,0.675,airplane,0.533,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0181,2025-11-02T12:30:10,residential,day,0,55.0,-55.0,False,generator,0.6647,truck,0.7403,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0182,2025-11-02T12:30:20,residential,day,0,55.0,-55.0,False,generator,0.8118,airplane,0.599,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0183,2025-11-02T12:30:30,residential,day,0,55.0,-55.0,False,construction-site,0.6033,truck,0.7236,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0184,2025-11-02T12:30:40,residential,day,0,55.0,-55.0,False,construction-site,0.6023,truck,0.6222,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0185,2025-11-02T12:30:50,residential,day,0,55.0,-55.0,False,construction-site,0.6041,truck,0.5604,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0186,2025-11-02T12:31:00,residential,day,0,55.0,-55.0,False,construction-site,0.4796,horse,0.5798,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0187,2025-11-02T12:31:10,residential,day,0,55.0,-55.0,False,construction-site,0.6806,truck,0.7224,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0188,2025-11-02T12:31:20,residential,day,0,55.0,-55.0,False,generator,0.5066,bench,0.5154,True,1.0,no_violation,True,compliant,0
test_clip_1_chunk_0189,2025-11-02T12:31:30,residential,day,0,55.0,-55.0,False,mobile-music,0.9188,none,0.0,False,0.0,no_violation,True,compliant,0
test_clip_1_chunk_0190,2025-11-02T12:31:40,residential,day,0,55.0,-55.0,False,mobile-music,1.0,none,0.0,False,0.1111,no_violation,True,compliant,0
test_clip_1_chunk_0191,2025-11-02T12:31:50,residential,day,0,55.0,-55.0,False,mobile-music,1.0,none,0.0,False,0.0,no_violation,True,compliant,0
test_clip_1_chunk_0192,2025-11-02T12:32:00,residential,day,0,55.0,-55.0,False,mobile-music,1.0,none,0.0,False,0.0,no_violation,True,compliant,0
